Time,Unit #01 (11A1).kW Measured (kW),Unit #02 (11A2).kW Measured (kW),Unit #03 (11A3).kW Measured (kW),Unit #04 (11A4).kW Measured (kW),Unit #05 (11A5).kW Measured (kW),Unit #06 (11A6).kW Measured (kW),Unit #07 (11A7).kW Measured (kW),Unit #08 (11A8).kW Measured (kW),Unit #09 (11B1).kW Measured (kW),Unit #10 (11B2).kW Measured (kW),Unit #11 (11B3).kW Measured (kW),Unit #12 (11B4).kW Measured (kW),Unit #13 (11B5).kW Measured (kW),Unit #14 (11B6).kW Measured (kW),Unit #15 (11B7).kW Measured (kW),Unit #16 (11B8).kW Measured (kW),Unit #17 (12A1).kW Measured (kW),Unit #18 (12A2).kW Measured (kW),Unit #19 (12A3).kW Measured (kW),Unit #20 (12A4).kW Measured (kW),Unit #27 (12B3).kW Measured (kW),Unit #28 (12B4).kW Measured (kW),Unit #29 (12B5).kW Measured (kW),Unit #30 (12B6).kW Measured (kW),Unit #31 (12B7).kW Measured (kW),Unit #32 (12B8).kW Measured (kW),Unit #21 (12A5).kW Measured (kW),Unit #22 (12A6).kW Measured (kW),Unit #23 (12A7).kW Measured (kW),Unit #24 (12A8).kW Measured (kW),Unit #25 (12B1).kW Measured (kW),Unit #26 (12B2).kW Measured (kW)
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2403,-2603,-2608,-2408,-2406,-2604,-2600,-2003,-2202,0,-2406,-2604,-2603,-2604,-2405,0,-2602,0,0,-2603,-2404,-2202,-2606,-2486
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2466,-2603,-2606,-2406,-2407,-2603,-2600,-2003,-2203,0,-2407,-2604,-2604,-2603,-2405,0,-2605,0,0,-2602,-2404,-2203,-2605,-2424
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2485,-2603,-2607,-2406,-2406,-2602,-2600,-2002,-2203,0,-2404,-2602,-2603,-2606,-2406,0,-2604,0,0,-2603,-2404,-2203,-2607,-2406
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2483,-2601,-2606,-2406,-2407,-2603,-2603,-2002,-2203,0,-2405,-2606,-2605,-2605,-2407,0,-2601,0,0,-2604,-2403,-2203,-2608,-2406
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2485,-2604,-2605,-2406,-2408,-2603,-2602,-2001,-2203,0,-2407,-2604,-2605,-2605,-2405,0,-2604,0,0,-2604,-2402,-2204,-2605,-2405
3/13/2026 10:50,0,0,0,0,0,0,0,0,-2486,-2605,-2607,-2408,-2409,-2606,-2602,-2002,-2204,0,-2408,-2604,-2606,-2606,-2406,0,-2604,0,0,-2605,-2403,-2203,-2608,-2404
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2484,-2604,-2606,-2404,-2404,-2605,-2599,-2000,-2202,0,-2404,-2602,-2602,-2605,-2407,0,-2604,0,0,-2604,-2403,-2201,-2607,-2405
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2485,-2603,-2608,-2405,-2405,-2607,-2602,-2000,-2202,0,-2405,-2602,-2604,-2604,-2407,0,-2602,0,0,-2606,-2407,-2203,-2606,-2405
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2486,-2601,-2605,-2405,-2405,-2607,-2605,-2001,-2204,0,-2405,-2604,-2603,-2603,-2407,0,-2602,0,0,-2604,-2404,-2201,-2606,-2405
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2485,-2603,-2605,-2404,-2406,-2603,-2603,-2002,-2204,0,-2407,-2604,-2602,-2605,-2409,0,-2602,0,0,-2604,-2406,-2202,-2608,-2406
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2485,-2604,-2606,-2404,-2406,-2603,-2602,-1999,-2202,0,-2407,-2602,-2601,-2603,-2408,0,-2602,0,0,-2604,-2405,-2202,-2608,-2405
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2486,-2603,-2607,-2404,-2404,-2607,-2604,-2000,-2202,0,-2404,-2602,-2602,-2603,-2408,0,-2602,0,0,-2604,-2406,-2202,-2609,-2406
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2485,-2604,-2606,-2404,-2404,-2605,-2601,-2000,-2202,0,-2406,-2605,-2601,-2604,-2406,0,-2604,0,0,-2606,-2405,-2203,-2608,-2403
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2486,-2605,-2606,-2405,-2407,-2605,-2601,-2000,-2207,0,-2405,-2605,-2601,-2601,-2406,0,-2604,0,0,-2604,-2407,-2203,-2605,-2403
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2486,-2600,-2608,-2404,-2406,-2606,-2601,-2001,-2204,0,-2407,-2604,-2601,-2603,-2406,0,-2603,0,0,-2605,-2405,-2201,-2606,-2407
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2483,-2604,-2607,-2404,-2405,-2607,-2603,-2000,-2201,0,-2407,-2603,-2602,-2603,-2408,0,-2603,0,0,-2607,-2406,-2203,-2606,-2406
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2483,-2603,-2606,-2404,-2404,-2604,-2604,-2001,-2203,0,-2407,-2603,-2604,-2604,-2406,0,-2601,0,0,-2605,-2405,-2203,-2608,-2408
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2483,-2607,-2605,-2403,-2406,-2605,-2606,-2003,-2204,0,-2406,-2605,-2605,-2605,-2407,0,-2602,0,0,-2606,-2407,-2205,-2607,-2407
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2486,-2606,-2604,-2403,-2405,-2604,-2605,-2003,-2204,0,-2404,-2605,-2603,-2606,-2408,0,-2602,0,0,-2605,-2407,-2204,-2608,-2407
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2487,-2606,-2605,-2404,-2406,-2607,-2606,-2005,-2205,0,-2406,-2605,-2605,-2607,-2407,0,-2606,0,0,-2606,-2404,-2209,-2604,-2407
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2488,-2604,-2605,-2403,-2404,-2606,-2607,-2005,-2206,0,-2407,-2605,-2608,-2605,-2407,0,-2603,0,0,-2605,-2405,-2208,-2602,-2404
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2488,-2607,-2602,-2405,-2403,-2604,-2607,-2005,-2206,0,-2406,-2607,-2608,-2607,-2406,0,-2608,0,0,-2605,-2402,-2207,-2603,-2402
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2429,-2605,-2602,-2402,-2400,-2603,-2603,-2005,-2204,0,-2404,-2607,-2608,-2605,-2404,0,-2607,0,0,-2604,-2403,-2206,-2601,-2464
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2407,-2605,-2601,-2405,-2401,-2605,-2602,-2003,-2204,0,-2403,-2604,-2608,-2606,-2402,0,-2606,0,0,-2603,-2403,-2206,-2602,-2482
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2406,-2605,-2602,-2404,-2404,-2604,-2607,-2003,-2203,0,-2405,-2606,-2607,-2605,-2403,0,-2607,0,0,-2604,-2404,-2205,-2603,-2486
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2407,-2605,-2605,-2404,-2404,-2603,-2603,-2002,-2206,0,-2405,-2604,-2606,-2607,-2402,0,-2604,0,0,-2601,-2403,-2202,-2604,-2487
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2403,-2605,-2604,-2406,-2407,-2605,-2604,-2001,-2204,0,-2404,-2605,-2607,-2603,-2405,0,-2606,0,0,-2603,-2401,-2201,-2605,-2482
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2404,-2600,-2606,-2406,-2406,-2604,-2602,-2000,-2204,0,-2404,-2602,-2510,-2605,-2403,0,-2603,0,0,-2603,-2400,-2202,-2603,-2579
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2403,-2603,-2607,-2406,-2410,-2604,-2601,-2002,-2204,0,-2402,-2603,-2490,-2606,-2406,0,-2605,0,0,-2604,-2403,-2201,-2606,-2601
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2402,-2603,-2608,-2404,-2405,-2604,-2601,-2001,-2204,0,-2404,-2602,-2468,-2606,-2408,0,-2604,0,0,-2602,-2404,-2203,-2608,-2605
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2402,-2604,-2603,-2405,-2404,-2605,-2600,-2001,-2203,0,-2405,-2604,-2445,-2603,-2407,0,-2604,0,0,-2604,-2404,-2203,-2607,-2606
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2401,-2601,-2605,-2401,-2405,-2604,-2603,-2000,-2205,0,-2406,-2603,-2442,-2603,-2407,0,-2603,0,0,-2604,-2407,-2203,-2606,-2606
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2400,-2603,-2606,-2404,-2406,-2604,-2604,-2002,-2205,0,-2409,-2603,-2442,-2605,-2407,0,-2603,0,0,-2604,-2406,-2204,-2608,-2607
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2403,-2606,-2606,-2404,-2406,-2602,-2606,-2001,-2203,0,-2407,-2603,-2444,-2605,-2408,0,-2604,0,0,-2604,-2405,-2207,-2606,-2607
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2402,-2606,-2604,-2402,-2405,-2605,-2607,-2004,-2203,0,-2407,-2604,-2443,-2608,-2408,0,-2604,0,0,-2607,-2403,-2206,-2605,-2606
3/13/2026 10:51,0,0,0,0,0,0,0,0,-2404,-2606,-2603,-2404,-2405,-2605,-2605,-2003,-2204,0,-2405,-2601,-2443,-2606,-2408,0,-2603,0,0,-2605,-2406,-2207,-2605,-2606
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2404,-2606,-2605,-2403,-2404,-2605,-2605,-2006,-2205,0,-2408,-2605,-2444,-2606,-2407,0,-2602,0,0,-2605,-2406,-2209,-2605,-2607
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2404,-2608,-2603,-2402,-2403,-2605,-2606,-2005,-2204,0,-2406,-2607,-2444,-2604,-2406,0,-2605,0,0,-2606,-2403,-2208,-2602,-2606
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2404,-2608,-2601,-2403,-2404,-2606,-2606,-2008,-2204,0,-2406,-2605,-2446,-2607,-2405,0,-2608,0,0,-2607,-2404,-2209,-2602,-2606
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2606,-2604,-2402,-2404,-2607,-2605,-2006,-2207,0,-2406,-2605,-2445,-2606,-2403,0,-2606,0,0,-2607,-2406,-2209,-2604,-2606
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2606,-2602,-2401,-2404,-2604,-2606,-2005,-2206,0,-2405,-2605,-2445,-2607,-2403,0,-2606,0,0,-2603,-2405,-2206,-2604,-2607
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2406,-2609,-2599,-2401,-2404,-2604,-2607,-2004,-2205,0,-2405,-2606,-2444,-2605,-2403,0,-2606,0,0,-2607,-2402,-2207,-2605,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2408,-2608,-2602,-2404,-2402,-2605,-2608,-2005,-2205,0,-2403,-2607,-2446,-2607,-2401,0,-2608,0,0,-2606,-2403,-2206,-2602,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2406,-2607,-2603,-2403,-2401,-2606,-2606,-2003,-2203,0,-2404,-2605,-2447,-2607,-2402,0,-2606,0,0,-2607,-2403,-2206,-2604,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2407,-2607,-2603,-2405,-2401,-2605,-2603,-2005,-2205,-9,-2405,-2608,-2445,-2606,-2400,0,-2606,0,0,-2605,-2405,-2206,-2603,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2409,-2605,-2603,-2405,-2401,-2603,-2604,-2004,-2205,-4,-2404,-2606,-2444,-2605,-2401,0,-2605,0,0,-2603,-2405,-2206,-2600,-2605
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2406,-2605,-2603,-2407,-2403,-2607,-2606,-2005,-2206,-4,-2404,-2607,-2446,-2605,-2402,0,-2607,0,0,-2605,-2405,-2207,-2604,-2605
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2406,-2606,-2602,-2404,-2404,-2606,-2606,-2003,-2203,-4,-2403,-2605,-2446,-2605,-2401,0,-2606,0,0,-2605,-2404,-2206,-2603,-2604
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2407,-2604,-2602,-2406,-2403,-2605,-2604,-2004,-2205,-5,-2405,-2605,-2446,-2605,-2400,0,-2607,0,0,-2605,-2403,-2204,-2601,-2602
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2408,-2605,-2605,-2407,-2405,-2604,-2602,-2006,-2205,-5,-2406,-2604,-2446,-2604,-2402,0,-2605,0,0,-2606,-2403,-2204,-2604,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2407,-2604,-2604,-2407,-2405,-2602,-2606,-2003,-2205,-70,-2403,-2605,-2443,-2605,-2402,0,-2605,0,0,-2605,-2402,-2203,-2602,-2601
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2406,-2606,-2606,-2407,-2403,-2550,-2604,-2003,-2203,-420,-2402,-2605,-2457,-2604,-2401,0,-2604,0,0,-2603,-2403,-2204,-2603,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2407,-2603,-2605,-2408,-2406,-2418,-2603,-2003,-2204,-496,-2402,-2606,-2544,-2605,-2403,0,-2604,0,0,-2603,-2402,-2204,-2603,-2603
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2408,-2604,-2605,-2406,-2407,-2406,-2602,-2003,-2203,-503,-2404,-2605,-2467,-2603,-2402,0,-2605,0,0,-2602,-2404,-2202,-2604,-2605
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2602,-2603,-2408,-2405,-2402,-2601,-2003,-2204,-549,-2401,-2606,-2410,-2603,-2400,0,-2602,0,0,-2605,-2405,-2203,-2604,-2581
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2407,-2605,-2605,-2408,-2405,-2403,-2603,-2005,-2204,-630,-2405,-2607,-2407,-2606,-2405,0,-2604,0,0,-2604,-2403,-2203,-2603,-2536
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2603,-2606,-2406,-2405,-2403,-2602,-2003,-2203,-638,-2403,-2605,-2436,-2446,-2405,0,-2604,0,0,-2602,-2401,-2203,-2603,-2582
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2402,-2605,-2609,-2408,-2405,-2402,-2604,-2002,-2203,-640,-2404,-2606,-2406,-2409,-2405,0,-2604,0,0,-2603,-2401,-2202,-2604,-2577
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2402,-2604,-2606,-2405,-2407,-2402,-2604,-2002,-2201,-639,-2401,-2605,-2403,-2403,-2405,0,-2602,0,0,-2604,-2403,-2200,-2604,-2538
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2403,-2603,-2605,-2406,-2407,-2403,-2602,-2002,-2203,-640,-2402,-2604,-2403,-2404,-2407,0,-2604,0,0,-2604,-2403,-2203,-2606,-2489
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2601,-2605,-2404,-2405,-2402,-2603,-2003,-2204,-639,-2402,-2602,-2402,-2403,-2406,0,-2603,0,0,-2604,-2406,-2203,-2607,-2459
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2403,-2603,-2607,-2405,-2407,-2406,-2606,-2004,-2206,-639,-2407,-2603,-2404,-2403,-2407,0,-2603,0,0,-2605,-2405,-2205,-2607,-2455
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2402,-2604,-2606,-2404,-2406,-2403,-2606,-2002,-2202,-639,-2406,-2603,-2402,-2403,-2408,0,-2604,0,0,-2604,-2405,-2206,-2606,-2435
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2403,-2605,-2603,-2404,-2406,-2403,-2605,-2003,-2203,-638,-2404,-2604,-2403,-2406,-2407,0,-2605,0,0,-2605,-2405,-2208,-2607,-2418
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2405,-2604,-2603,-2404,-2403,-2403,-2605,-2004,-2204,-637,-2404,-2604,-2403,-2404,-2406,0,-2605,0,0,-2606,-2408,-2208,-2605,-2414
3/13/2026 10:52,0,0,0,0,0,0,0,0,-2404,-2608,-2602,-2401,-2402,-2406,-2608,-2003,-2203,-637,-2406,-2604,-2403,-2405,-2405,0,-2604,0,0,-2607,-2407,-2210,-2605,-2414
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2403,-2605,-2603,-2401,-2403,-2405,-2608,-2005,-2202,-897,-2406,-2605,-2404,-2405,-2406,0,-2604,0,0,-2607,-2407,-2207,-2607,-2409
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2605,-2600,-2404,-2404,-2405,-2608,-2007,-2204,-606,-2364,-2604,-2404,-2405,-2406,0,-2606,0,0,-2606,-2406,-2207,-2606,-2406
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2605,-2603,-2402,-2403,-2405,-2605,-2007,-2204,-520,-2309,-2604,-2402,-2406,-2404,0,-2607,0,0,-2607,-2407,-2208,-2606,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2606,-2602,-2403,-2403,-2406,-2608,-2005,-2203,-502,-2342,-2606,-2404,-2407,-2405,0,-2607,0,0,-2606,-2407,-2208,-2608,-2409
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2605,-2602,-2401,-2403,-2406,-2606,-2005,-2203,-499,-2347,-2605,-2403,-2407,-2403,0,-2607,0,0,-2606,-2405,-2207,-2603,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2403,-2607,-2603,-2401,-2406,-2404,-2608,-2005,-2204,-500,-2350,-2606,-2405,-2407,-2404,0,-2607,0,0,-2610,-2404,-2208,-2605,-2407
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2608,-2601,-2402,-2405,-2407,-2607,-2005,-2206,-499,-2353,-2607,-2406,-2404,-2405,0,-2608,0,0,-2608,-2403,-2207,-2603,-2406
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2609,-2600,-2402,-2404,-2404,-2607,-2005,-2205,-499,-2350,-2604,-2406,-2405,-2403,0,-2607,0,0,-2608,-2405,-2207,-2603,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2607,-2603,-2403,-2402,-2404,-2606,-2007,-2204,-499,-2350,-2608,-2407,-2408,-2402,0,-2607,0,0,-2606,-2405,-2207,-2603,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2605,-2604,-2404,-2402,-2403,-2604,-2006,-2206,-498,-2349,-2606,-2405,-2408,-2401,0,-2608,0,0,-2608,-2402,-2206,-2604,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2609,-2603,-2403,-2402,-2404,-2604,-2006,-2204,-499,-2352,-2606,-2405,-2406,-2399,0,-2606,0,0,-2605,-2403,-2205,-2604,-2406
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2408,-2607,-2603,-2404,-2403,-2404,-2606,-2006,-2205,-499,-2353,-2607,-2407,-2405,-2401,0,-2609,0,0,-2606,-2405,-2206,-2605,-2405
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2605,-2602,-2405,-2400,-2405,-2606,-2006,-2205,-932,-2343,-2606,-2407,-2405,-2401,0,-2606,0,0,-2604,-2404,-2204,-2602,-2402
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2605,-2602,-2404,-2402,-2405,-2604,-2004,-2205,-992,-2277,-2606,-2406,-2405,-2403,0,-2605,0,0,-2605,-2406,-2205,-2603,-2404
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2408,-2603,-2602,-2405,-2402,-2405,-2605,-1988,-2205,-1428,-2215,-2607,-2405,-2405,-2404,0,-2605,0,0,-2607,-2405,-2205,-2605,-2404
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2602,-2603,-2405,-2404,-2403,-2604,-1904,-2204,-1487,-2206,-2605,-2404,-2404,-2403,0,-2607,0,0,-2606,-2404,-2206,-2603,-2404
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2597,-2605,-2406,-2403,-2402,-2603,-1820,-2204,-1502,-2204,-2607,-2405,-2405,-2404,0,-2606,0,0,-2606,-2402,-2205,-2605,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2527,-2605,-2405,-2403,-2403,-2603,-1805,-2206,-1899,-2205,-2607,-2405,-2407,-2403,0,-2604,0,0,-2602,-2402,-2203,-2602,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2432,-2606,-2407,-2402,-2404,-2601,-1802,-2202,-1984,-2203,-2607,-2405,-2407,-2401,0,-2605,0,0,-2606,-2403,-2203,-2602,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2502,-2606,-2408,-2403,-2404,-2436,-1802,-2201,-2002,-2203,-2605,-2404,-2405,-2400,0,-2605,0,0,-2606,-2405,-2202,-2602,-2402
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2578,-2603,-2406,-2404,-2403,-2409,-1802,-2203,-2004,-2203,-2453,-2405,-2406,-2401,0,-2605,0,0,-2605,-2403,-2204,-2602,-2401
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2535,-2606,-2409,-2404,-2404,-2405,-1803,-2205,-2378,-2203,-2414,-2404,-2405,-2402,0,-2605,0,0,-2602,-2403,-2202,-2602,-2402
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2407,-2465,-2606,-2410,-2405,-2404,-2403,-1803,-2204,-2490,-2204,-2406,-2403,-2405,-2402,0,-2604,0,0,-2602,-2403,-2203,-2602,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2409,-2603,-2407,-2407,-2402,-2400,-1802,-2139,-2503,-2205,-2406,-2405,-2404,-2402,0,-2604,0,0,-2604,-2402,-2203,-2601,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2404,-2404,-2607,-2407,-2405,-2401,-2401,-1801,-2063,-2731,-2203,-2405,-2405,-2407,-2404,0,-2605,0,0,-2604,-2403,-2202,-2601,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2404,-2404,-2604,-2407,-2407,-2402,-2402,-1800,-2011,-2955,-2204,-2404,-2402,-2405,-2405,0,-2602,0,0,-2537,-2403,-2202,-2604,-2403
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2402,-2609,-2407,-2404,-2404,-2403,-1801,-2004,-3000,-2203,-2405,-2403,-2404,-2403,0,-2605,0,0,-2463,-2402,-2203,-2600,-2400
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2402,-2606,-2408,-2406,-2404,-2403,-1803,-2003,-3005,-2203,-2406,-2404,-2406,-2403,0,-2550,0,0,-2411,-2404,-2204,-2603,-2404
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2406,-2404,-2608,-2408,-2404,-2404,-2404,-1804,-2005,-3004,-2203,-2405,-2403,-2407,-2403,0,-2447,0,0,-2405,-2403,-2203,-2605,-2404
3/13/2026 10:53,0,0,0,0,0,0,0,0,-2405,-2405,-2606,-2406,-2404,-2400,-2403,-1802,-2003,-3004,-2203,-2404,-2402,-2405,-2402,0,-2412,0,0,-2404,-2405,-2203,-2559,-2403
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2404,-2404,-2608,-2408,-2404,-2404,-2402,-1804,-2004,-3330,-2203,-2402,-2405,-2406,-2402,0,-2405,0,0,-2402,-2401,-2203,-2460,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2404,-2402,-2608,-2405,-2351,-2402,-2401,-1802,-2003,-3489,-2204,-2405,-2404,-2403,-2402,0,-2403,0,0,-2401,-2403,-2202,-2409,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2406,-2401,-2606,-2405,-2250,-2404,-2403,-1803,-2004,-3502,-2204,-2404,-2404,-2406,-2404,0,-2404,0,0,-2402,-2402,-2202,-2403,-2400
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2407,-2403,-2604,-2407,-2212,-2402,-2403,-1803,-2005,-3506,-2206,-2404,-2405,-2405,-2356,0,-2403,0,0,-2401,-2403,-2203,-2401,-2401
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2408,-2402,-2605,-2409,-2204,-2403,-2403,-1803,-2005,-3505,-2203,-2404,-2404,-2407,-2254,0,-2403,0,0,-2403,-2404,-2201,-2403,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2406,-2404,-2608,-2355,-2204,-2401,-2401,-1803,-2002,-3503,-2204,-2403,-2404,-2405,-2207,0,-2403,0,0,-2403,-2401,-2202,-2402,-2401
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2405,-2404,-2605,-2261,-2206,-2404,-2401,-1801,-2003,-3504,-2203,-2404,-2403,-2406,-2204,0,-2403,0,0,-2404,-2403,-2203,-2401,-2401
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2405,-2403,-2606,-2217,-2203,-2404,-2404,-1801,-2005,-3505,-2206,-2405,-2403,-2406,-2203,0,-2403,0,0,-2403,-2405,-2173,-2402,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2406,-2403,-2605,-2206,-2204,-2404,-2404,-1800,-2003,-3506,-2204,-2403,-2401,-2406,-2205,0,-2404,0,0,-2404,-2403,-2099,-2403,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2406,-2401,-2607,-2206,-2206,-2404,-2402,-1802,-2004,-3504,-2205,-2405,-2403,-2406,-2204,0,-2403,0,0,-2402,-2403,-2042,-2404,-2403
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2404,-2402,-2572,-2206,-2208,-2401,-2402,-1802,-2002,-3506,-2201,-2405,-2402,-2404,-2205,0,-2404,0,0,-2403,-2405,-2005,-2404,-2401
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2405,-2404,-2517,-2205,-2206,-2402,-2400,-1800,-2003,-3509,-2204,-2404,-2402,-2404,-2205,0,-2405,0,0,-2401,-2404,-2000,-2404,-2402
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2403,-2402,-2460,-2204,-2205,-2402,-2404,-1802,-2003,-3509,-2203,-2402,-2404,-2403,-2206,0,-2405,0,0,-2399,-2403,-2001,-2406,-2404
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2400,-2403,-2422,-2204,-2205,-2403,-2403,-1801,-2003,-3509,-2202,-2406,-2403,-2405,-2207,0,-2404,0,0,-2403,-2403,-2004,-2407,-2404
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2400,-2401,-2409,-2205,-2204,-2403,-2400,-1801,-2002,-3508,-2204,-2404,-2401,-2403,-2206,0,-2403,0,0,-2401,-2403,-2004,-2406,-2403
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2401,-2404,-2561,-2203,-2205,-2249,-2405,-1801,-2003,-3506,-2206,-2404,-2404,-2404,-2205,0,-2402,0,0,-2403,-2403,-2007,-2406,-2403
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2400,-2405,-2591,-2204,-2207,-2211,-2407,-1803,-2003,-3508,-2205,-2405,-2402,-2405,-2207,0,-2404,0,0,-2404,-2335,-2091,-2405,-2405
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2403,-2403,-2603,-2202,-2202,-2209,-2408,-1804,-2001,-3507,-2205,-2404,-2404,-2405,-2204,0,-2404,0,0,-2404,-2218,-2178,-2407,-2407
3/13/2026 10:54,0,0,0,0,0,0,0,0,-2405,-2404,-2445,-2352,-2204,-2206,-2407,-1802,-2001,-3506,-2204,-2403,-2402,-2405,-2206,0,-2404,0,0,-2404,-2207,-2200,-2405,-2406
